,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
25666,25666,6795150.381,14:39:46:000,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 coucou g.jpg
25667,25667,6795167.771,14:39:46:017,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,15.5503,15.5503,3.9603,15.7058,15.7058,3.9634,99.1857,412.3228,99.1857,412.3228,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.4212,24.9585,700.2331,51.6452,22.1541,692.2311,768.6313,413.4049,526.5038,422.5360,-,-,-,-,-,-,-,-
25668,25668,6795187.645,14:39:46:037,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,16.1064,16.1064,4.0938,15.8019,15.8019,3.9883,105.5183,415.9348,105.5183,415.9348,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.4147,24.7617,699.1698,51.6706,21.9381,692.3972,768.3440,414.1606,526.5249,423.4176,-,-,-,-,-,-,-,-
25669,25669,6795207.667,14:39:46:057,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,16.0502,16.0502,4.0734,15.7314,15.7314,3.9697,109.4737,420.9098,109.4737,420.9098,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.3978,24.4352,698.0978,51.6381,21.6629,692.2361,768.3740,415.2647,526.5508,424.4535,-,-,-,-,-,-,-,-
25670,25670,6795227.514,14:39:46:077,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,15.9548,15.9548,4.0436,15.7502,15.7502,3.9690,102.2923,410.9654,102.2923,410.9654,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.3771,24.1718,697.0952,51.5718,21.3835,691.2951,768.5837,415.9496,526.7814,425.0173,-,-,-,-,-,-,-,-
25671,25671,6795247.384,14:39:46:097,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,15.7006,15.7006,3.9831,15.7366,15.7366,3.9693,102.8887,409.8421,102.8887,409.8421,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.3958,24.0308,697.6412,51.6188,21.3163,691.9489,768.7075,416.4542,526.5331,425.4866,-,-,-,-,-,-,-,-
25672,25672,6795267.268,14:39:46:117,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,15.6495,15.6495,3.9684,15.8720,15.8720,4.0008,100.0831,409.4543,100.0831,409.4543,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.2980,23.9982,697.3036,51.7362,21.2517,691.5470,768.3588,416.4393,526.2177,425.7774,-,-,-,-,-,-,-,-
25673,25673,6795287.142,14:39:46:137,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,16.2013,16.2013,4.1094,15.6958,15.6958,3.9540,105.3371,412.1002,105.3371,412.1002,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.2144,24.1060,697.8022,51.7508,21.3469,691.0253,767.8387,416.1971,525.8455,425.3608,-,-,-,-,-,-,-,-
25674,25674,6795307.011,14:39:46:157,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,16.0276,16.0276,4.0688,15.9837,15.9837,4.0294,90.4822,409.5624,90.4822,409.5624,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.1365,24.3222,698.2983,51.8663,21.5735,691.6751,768.1753,415.2813,525.5923,424.6873,-,-,-,-,-,-,-,-
25675,25675,6795326.892,14:39:46:177,Trial001,01 coucou g.jpg,0.0,2881.711,44,DarkOrange,100.0,Eye,Fixation,Fixation,1,1,15.3857,15.3857,3.9080,15.7471,15.7471,3.9756,98.6866,413.1870,98.6866,413.1870,chien,chien,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.1076,24.3019,698.3021,51.9508,21.5773,692.5508,767.7768,415.7525,525.4181,424.5919,-,-,-,-,-,-,-,-
